student_id	species	park	observer	body_mass	landscape	vegetation	lion_presence	env_var	env_value
sj19031	Giraffe	Zebra Horizon Park	Obs_2	866.2266352120828	NA	Dense	Present	predator_density_per_sq_km	0.7484049248269224
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1158.8860008415895	Hilly	Dense	Present	distance_to_water_km	4.651855647403885
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1158.8860008415895	Hilly	Dense	Present	average_annual_rainfall_mm	443.3285038245879
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1158.8860008415895	Hilly	Dense	Present	predator_density_per_sq_km	0.8619953761246519
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1816.2826267664536	Hilly	Dense	Absent	distance_to_water_km	0.7178636444727295
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1816.2826267664536	Hilly	Dense	Absent	average_annual_rainfall_mm	1159.9778088260957
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1816.2826267664536	Hilly	Dense	Absent	predator_density_per_sq_km	0.9747482411394015
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1335.4700565589815	Hilly	Open	Present	distance_to_water_km	0.6890750407510432
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1335.4700565589815	Hilly	Open	Present	average_annual_rainfall_mm	1093.0690768182687
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1335.4700565589815	Hilly	Open	Present	predator_density_per_sq_km	1.2911239602038287
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	875.009715789953	Flat	Dense	Absent	distance_to_water_km	10.803346871095242
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	875.009715789953	Flat	Dense	Absent	average_annual_rainfall_mm	593.8496992832205
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	875.009715789953	Flat	Dense	Absent	predator_density_per_sq_km	1.592988661216521
sj19031	Giraffe	Lionshade Wilderness	Obs_4	2404.451482078104	Hilly	Dense	Present	distance_to_water_km	7.075956034424956
sj19031	Giraffe	Lionshade Wilderness	Obs_4	2404.451482078104	Hilly	Dense	Present	average_annual_rainfall_mm	417.11307592541505
sj19031	Giraffe	Lionshade Wilderness	Obs_4	2404.451482078104	Hilly	Dense	Present	predator_density_per_sq_km	2.515507616062089
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1148.621412932556	Hilly	Open	Present	distance_to_water_km	2.385680853817875
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1148.621412932556	Hilly	Open	Present	average_annual_rainfall_mm	965.1092448524183
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1148.621412932556	Hilly	Open	Present	predator_density_per_sq_km	0.9353436161417983
sj19031	Giraffe	Savanna Whisper Reserve	Obs_5	1217.870724583533	Flat	Open	Absent	distance_to_water_km	0.5629216183452705
sj19031	Giraffe	Savanna Whisper Reserve	Obs_5	1217.870724583533	Flat	Open	Absent	average_annual_rainfall_mm	1341.8188875128267
sj19031	Giraffe	Savanna Whisper Reserve	Obs_5	1217.870724583533	Flat	Open	Absent	predator_density_per_sq_km	1.1472808127241565
sj19031	Giraffe	Savanna Whisper Reserve	Obs_5	1311.785149028398	Flat	Dense	Absent	distance_to_water_km	1.9468436689222903
sj19031	Giraffe	Savanna Whisper Reserve	Obs_5	1311.785149028398	Flat	Dense	Absent	average_annual_rainfall_mm	1190.8372105546446
sj19031	Giraffe	Savanna Whisper Reserve	Obs_5	1311.785149028398	Flat	Dense	Absent	predator_density_per_sq_km	5.706457989149903
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1002.494126490823	Hilly	Dense	Present	distance_to_water_km	2.987419683264183
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1002.494126490823	Hilly	Dense	Present	average_annual_rainfall_mm	852.1187727514067
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1002.494126490823	Hilly	Dense	Present	predator_density_per_sq_km	1.3522491587805392
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1347.6793741243566	Hilly	Open	Absent	distance_to_water_km	8.406628640379399
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1347.6793741243566	Hilly	Open	Absent	average_annual_rainfall_mm	749.7435305246868
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1347.6793741243566	Hilly	Open	Absent	predator_density_per_sq_km	1.1412534506931016
sj19031	Giraffe	Golden Tusk Safari	Obs_5	998.2227935577832	Hilly	Open	Present	distance_to_water_km	2.8691181809315305
sj19031	Giraffe	Golden Tusk Safari	Obs_5	998.2227935577832	Hilly	Open	Present	average_annual_rainfall_mm	1081.3200270251634
sj19031	Giraffe	Golden Tusk Safari	Obs_5	998.2227935577832	Hilly	Open	Present	predator_density_per_sq_km	0.3907957680946927
sj19031	Giraffe	Savanna Whisper Reserve	Obs_3	1114.6623239959454	Hilly	Dense	Absent	distance_to_water_km	3.9742425588869534
sj19031	Giraffe	Savanna Whisper Reserve	Obs_3	1114.6623239959454	Hilly	Dense	Absent	average_annual_rainfall_mm	1047.2060041648472
sj19031	Giraffe	Savanna Whisper Reserve	Obs_3	1114.6623239959454	Hilly	Dense	Absent	predator_density_per_sq_km	1.0020012331349901
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1404.3744420639375	Flat	Open	Absent	distance_to_water_km	1.974485269430611
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1404.3744420639375	Flat	Open	Absent	average_annual_rainfall_mm	1188.9135240078183
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1404.3744420639375	Flat	Open	Absent	predator_density_per_sq_km	0.8564765784722252
sj19031	Giraffe	Savanna Whisper Reserve	Obs_3	1367.7257664687804	Flat	Dense	Present	distance_to_water_km	1.8690678782840702
sj19031	Giraffe	Savanna Whisper Reserve	Obs_3	1367.7257664687804	Flat	Dense	Present	average_annual_rainfall_mm	881.2606149133311
sj19031	Giraffe	Savanna Whisper Reserve	Obs_3	1367.7257664687804	Flat	Dense	Present	predator_density_per_sq_km	0.9922977347755607
sj19031	Giraffe	Golden Tusk Safari	Obs_2	945.6227681219177	Flat	Open	Present	distance_to_water_km	6.270566405398382
sj19031	Giraffe	Golden Tusk Safari	Obs_2	945.6227681219177	Flat	Open	Present	average_annual_rainfall_mm	1269.8062159609299
sj19031	Giraffe	Golden Tusk Safari	Obs_2	945.6227681219177	Flat	Open	Present	predator_density_per_sq_km	0.6684508894824004
sj19031	Giraffe	Golden Tusk Safari	Obs_3	1467.887169531146	Flat	Open	Present	distance_to_water_km	3.4052829786174703
sj19031	Giraffe	Golden Tusk Safari	Obs_3	1467.887169531146	Flat	Open	Present	average_annual_rainfall_mm	750.7565417991254
sj19031	Giraffe	Golden Tusk Safari	Obs_3	1467.887169531146	Flat	Open	Present	predator_density_per_sq_km	NA
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1486.9626443433046	Flat	Open	Absent	distance_to_water_km	13.300718162711222
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1486.9626443433046	Flat	Open	Absent	average_annual_rainfall_mm	900.8365899640111
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1486.9626443433046	Flat	Open	Absent	predator_density_per_sq_km	0.603782320653874
sj19031	Giraffe	Golden Tusk Safari	Obs_4	868.2478219503848	Hilly	Open	Present	distance_to_water_km	3.7422452074041073
sj19031	Giraffe	Golden Tusk Safari	Obs_4	868.2478219503848	Hilly	Open	Present	average_annual_rainfall_mm	1222.2443571177714
sj19031	Giraffe	Golden Tusk Safari	Obs_4	868.2478219503848	Hilly	Open	Present	predator_density_per_sq_km	0.8605761598149975
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1076.2425884181719	Hilly	Open	Present	distance_to_water_km	2.9208949322609166
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1076.2425884181719	Hilly	Open	Present	average_annual_rainfall_mm	1296.9914825881337
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1076.2425884181719	Hilly	Open	Present	predator_density_per_sq_km	NA
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1737.0075524827287	NA	Open	Absent	distance_to_water_km	1.758780627298726
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1737.0075524827287	NA	Open	Absent	average_annual_rainfall_mm	418.4485895639863
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1737.0075524827287	NA	Open	Absent	predator_density_per_sq_km	2.0841490419649342
sj19031	Giraffe	Lionshade Wilderness	Obs_4	690.1918392031789	Hilly	Dense	Present	distance_to_water_km	1.0914620642601305
sj19031	Giraffe	Lionshade Wilderness	Obs_4	690.1918392031789	Hilly	Dense	Present	average_annual_rainfall_mm	1032.157122104846
sj19031	Giraffe	Lionshade Wilderness	Obs_4	690.1918392031789	Hilly	Dense	Present	predator_density_per_sq_km	0.7772582758003244
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	983.9586683067095	Hilly	Dense	Absent	distance_to_water_km	4.983571054074984
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	983.9586683067095	Hilly	Dense	Absent	average_annual_rainfall_mm	1182.633703520389
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	983.9586683067095	Hilly	Dense	Absent	predator_density_per_sq_km	0.3072352561510285
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1578.532795928774	Hilly	Dense	Present	distance_to_water_km	2.1753484957422367
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1578.532795928774	Hilly	Dense	Present	average_annual_rainfall_mm	564.7527059528106
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1578.532795928774	Hilly	Dense	Present	predator_density_per_sq_km	0.5536578402172302
sj19031	Giraffe	Lionshade Wilderness	Obs_1	1394.5864307215115	Hilly	Open	Present	distance_to_water_km	2.1292928292013826
sj19031	Giraffe	Lionshade Wilderness	Obs_1	1394.5864307215115	Hilly	Open	Present	average_annual_rainfall_mm	1144.1876799625652
sj19031	Giraffe	Lionshade Wilderness	Obs_1	1394.5864307215115	Hilly	Open	Present	predator_density_per_sq_km	0.7258351375069991
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1063.1239869628678	Hilly	Dense	Present	distance_to_water_km	1.5003824155324557
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1063.1239869628678	Hilly	Dense	Present	average_annual_rainfall_mm	751.5477188809609
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1063.1239869628678	Hilly	Dense	Present	predator_density_per_sq_km	1.0752429144248776
sj19031	Giraffe	Golden Tusk Safari	Obs_2	1183.4813071589	Hilly	Open	Absent	distance_to_water_km	4.85530179202107
sj19031	Giraffe	Golden Tusk Safari	Obs_2	1183.4813071589	Hilly	Open	Absent	average_annual_rainfall_mm	1306.0759036493287
sj19031	Giraffe	Golden Tusk Safari	Obs_2	1183.4813071589	Hilly	Open	Absent	predator_density_per_sq_km	0.628873539238322
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1103.0498967140597	Hilly	Open	Absent	distance_to_water_km	0.8422547869324353
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1103.0498967140597	Hilly	Open	Absent	average_annual_rainfall_mm	1161.5446096307924
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1103.0498967140597	Hilly	Open	Absent	predator_density_per_sq_km	4.074208454711215
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	876.8355534869945	Flat	Open	Absent	distance_to_water_km	2.7828418955353826
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	876.8355534869945	Flat	Open	Absent	average_annual_rainfall_mm	1230.7156884986828
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	876.8355534869945	Flat	Open	Absent	predator_density_per_sq_km	0.8264736248455667
sj19031	Giraffe	Golden Tusk Safari	Obs_2	681.3791055283798	Hilly	Open	Absent	distance_to_water_km	1.6910121458690903
sj19031	Giraffe	Golden Tusk Safari	Obs_2	681.3791055283798	Hilly	Open	Absent	average_annual_rainfall_mm	1036.2157987861103
sj19031	Giraffe	Golden Tusk Safari	Obs_2	681.3791055283798	Hilly	Open	Absent	predator_density_per_sq_km	0.42751704110424127
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1497.7073536113048	Flat	Dense	Absent	distance_to_water_km	1.7580019795181847
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1497.7073536113048	Flat	Dense	Absent	average_annual_rainfall_mm	1259.094530247326
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1497.7073536113048	Flat	Dense	Absent	predator_density_per_sq_km	0.9058484776862561
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1315.0011158329542	Flat	Open	Present	distance_to_water_km	5.687279399374616
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1315.0011158329542	Flat	Open	Present	average_annual_rainfall_mm	1414.1543584943615
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1315.0011158329542	Flat	Open	Present	predator_density_per_sq_km	0.4947195180973143
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1364.7327801947854	Flat	Open	Absent	distance_to_water_km	4.938041906079143
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1364.7327801947854	Flat	Open	Absent	average_annual_rainfall_mm	1589.87440463669
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1364.7327801947854	Flat	Open	Absent	predator_density_per_sq_km	1.1155069832774998
sj19031	Giraffe	Savanna Whisper Reserve	Obs_4	1764.329252344263	Hilly	Dense	Present	distance_to_water_km	2.668025556147464
sj19031	Giraffe	Savanna Whisper Reserve	Obs_4	1764.329252344263	Hilly	Dense	Present	average_annual_rainfall_mm	991.4814835752805
sj19031	Giraffe	Savanna Whisper Reserve	Obs_4	1764.329252344263	Hilly	Dense	Present	predator_density_per_sq_km	1.1776766181734184
sj19031	Giraffe	Lionshade Wilderness	Obs_3	889.939250172917	Flat	Open	Absent	distance_to_water_km	1.3910340316475291
sj19031	Giraffe	Lionshade Wilderness	Obs_3	889.939250172917	Flat	Open	Absent	average_annual_rainfall_mm	325.2846729002787
sj19031	Giraffe	Lionshade Wilderness	Obs_3	889.939250172917	Flat	Open	Absent	predator_density_per_sq_km	1.282628294990429
sj19031	Giraffe	Golden Tusk Safari	Obs_2	958.0609414682726	Hilly	Open	Present	distance_to_water_km	5.584400486536917
sj19031	Giraffe	Golden Tusk Safari	Obs_2	958.0609414682726	Hilly	Open	Present	average_annual_rainfall_mm	1009.4578013781975
sj19031	Giraffe	Golden Tusk Safari	Obs_2	958.0609414682726	Hilly	Open	Present	predator_density_per_sq_km	0.32132545808092244
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1230.818031896273	Flat	Open	Present	distance_to_water_km	4.318718779633615
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1230.818031896273	Flat	Open	Present	average_annual_rainfall_mm	1061.6683625349924
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1230.818031896273	Flat	Open	Present	predator_density_per_sq_km	1.1670718314982713
sj19031	Giraffe	Lionshade Wilderness	Obs_3	1110.9644692403647	Flat	Dense	Present	distance_to_water_km	0.7851774187824853
sj19031	Giraffe	Lionshade Wilderness	Obs_3	1110.9644692403647	Flat	Dense	Present	average_annual_rainfall_mm	953.3963958566804
sj19031	Giraffe	Lionshade Wilderness	Obs_3	1110.9644692403647	Flat	Dense	Present	predator_density_per_sq_km	1.2427355722365825
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1959.6098949730929	Flat	Dense	Absent	distance_to_water_km	2.5774446928617754
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1959.6098949730929	Flat	Dense	Absent	average_annual_rainfall_mm	1170.4865862331224
sj19031	Giraffe	Golden Tusk Safari	Obs_1	1959.6098949730929	Flat	Dense	Absent	predator_density_per_sq_km	0.36980630395148506
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1617.2291680308192	Hilly	Dense	Present	distance_to_water_km	0.47758772512433
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1617.2291680308192	Hilly	Dense	Present	average_annual_rainfall_mm	1303.2033893542794
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1617.2291680308192	Hilly	Dense	Present	predator_density_per_sq_km	1.9518076590462072
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1235.3718507644214	Hilly	Dense	Absent	distance_to_water_km	0.5936675140551698
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1235.3718507644214	Hilly	Dense	Absent	average_annual_rainfall_mm	844.6052709496536
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1235.3718507644214	Hilly	Dense	Absent	predator_density_per_sq_km	1.7313814491292192
sj19031	Giraffe	Lionshade Wilderness	Obs_1	1456.497589719517	Flat	Dense	Present	distance_to_water_km	0.32011542095920553
sj19031	Giraffe	Lionshade Wilderness	Obs_1	1456.497589719517	Flat	Dense	Present	average_annual_rainfall_mm	911.7714018531668
sj19031	Giraffe	Lionshade Wilderness	Obs_1	1456.497589719517	Flat	Dense	Present	predator_density_per_sq_km	5.00147842039967
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1035.785469009159	Flat	Dense	Present	distance_to_water_km	2.150503377088273
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1035.785469009159	Flat	Dense	Present	average_annual_rainfall_mm	1119.3526626401017
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1035.785469009159	Flat	Dense	Present	predator_density_per_sq_km	1.1159344114869707
sj19031	Giraffe	Lionshade Wilderness	Obs_2	911.8786923273404	Flat	Open	Asbent	distance_to_water_km	10.094815398718973
sj19031	Giraffe	Lionshade Wilderness	Obs_2	911.8786923273404	Flat	Open	Asbent	average_annual_rainfall_mm	834.9328775532585
sj19031	Giraffe	Lionshade Wilderness	Obs_2	911.8786923273404	Flat	Open	Asbent	predator_density_per_sq_km	1.0332544376662842
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1260.7321206742	Flat	Dense	Absent	distance_to_water_km	8.193145984385712
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1260.7321206742	Flat	Dense	Absent	average_annual_rainfall_mm	1027.3802150464705
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1260.7321206742	Flat	Dense	Absent	predator_density_per_sq_km	NA
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1542.6570662107267	Hilly	Dense	Present	distance_to_water_km	2.786982555791448
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1542.6570662107267	Hilly	Dense	Present	average_annual_rainfall_mm	411.48772033440935
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1542.6570662107267	Hilly	Dense	Present	predator_density_per_sq_km	1.0500485084542923
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1186.1587749222529	Flat	Open	Present	distance_to_water_km	2.3868819974682847
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1186.1587749222529	Flat	Open	Present	average_annual_rainfall_mm	664.0300835807127
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1186.1587749222529	Flat	Open	Present	predator_density_per_sq_km	0.2741908334052585
sj19031	Giraffe	Zebra Horizon Park	Obs_5	867.8333669629634	Hilly	Open	Present	distance_to_water_km	2.7280972545120785
sj19031	Giraffe	Zebra Horizon Park	Obs_5	867.8333669629634	Hilly	Open	Present	average_annual_rainfall_mm	601.6733573187623
sj19031	Giraffe	Zebra Horizon Park	Obs_5	867.8333669629634	Hilly	Open	Present	predator_density_per_sq_km	0.31043245389962726
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1203.9882457962506	Hilly	Open	Present	distance_to_water_km	5.5987562742513894
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1203.9882457962506	Hilly	Open	Present	average_annual_rainfall_mm	743.9128909818276
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1203.9882457962506	Hilly	Open	Present	predator_density_per_sq_km	0.9471694420198817
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1201.405216441892	Flat	Dense	Present	distance_to_water_km	2.2123326829688597
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1201.405216441892	Flat	Dense	Present	average_annual_rainfall_mm	792.0086416208003
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1201.405216441892	Flat	Dense	Present	predator_density_per_sq_km	0.6658125087981609
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1711.687284723761	Flat	Open	Absent	distance_to_water_km	3.1166160696406506
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1711.687284723761	Flat	Open	Absent	average_annual_rainfall_mm	1114.691542763911
sj19031	Giraffe	Zebra Horizon Park	Obs_4	1711.687284723761	Flat	Open	Absent	predator_density_per_sq_km	1.0390590744639445
sj19031	Giraffe	Golden Tusk Safari	Obs_4	895.5317615162489	Flat	Dense	Absent	distance_to_water_km	7.0300816252284015
sj19031	Giraffe	Golden Tusk Safari	Obs_4	895.5317615162489	Flat	Dense	Absent	average_annual_rainfall_mm	1294.6339007567922
sj19031	Giraffe	Golden Tusk Safari	Obs_4	895.5317615162489	Flat	Dense	Absent	predator_density_per_sq_km	0.22812858007652823
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1616.184975307206	Flat	Open	Present	distance_to_water_km	11.245979015904172
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1616.184975307206	Flat	Open	Present	average_annual_rainfall_mm	781.7849412737394
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1616.184975307206	Flat	Open	Present	predator_density_per_sq_km	0.35025676535293887
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1334.7904378356034	Flat	Open	Absent	distance_to_water_km	7.988287497168932
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1334.7904378356034	Flat	Open	Absent	average_annual_rainfall_mm	700.9483052865985
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1334.7904378356034	Flat	Open	Absent	predator_density_per_sq_km	NA
sj19031	Giraffe	Golden Tusk Safari	Obs_1	885.6543292743631	Hilly	Dense	Absent	distance_to_water_km	2.682712668285425
sj19031	Giraffe	Golden Tusk Safari	Obs_1	885.6543292743631	Hilly	Dense	Absent	average_annual_rainfall_mm	687.4933423031472
sj19031	Giraffe	Golden Tusk Safari	Obs_1	885.6543292743631	Hilly	Dense	Absent	predator_density_per_sq_km	1.994195587497605
sj19031	Giraffe	Zebra Horizon Park	Obs_1	1468.463881531288	Flat	Open	Absent	distance_to_water_km	4.773594970122749
sj19031	Giraffe	Zebra Horizon Park	Obs_1	1468.463881531288	Flat	Open	Absent	average_annual_rainfall_mm	875.6233820908978
sj19031	Giraffe	Zebra Horizon Park	Obs_1	1468.463881531288	Flat	Open	Absent	predator_density_per_sq_km	0.4635027295656304
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1123.5985145640263	Hilly	Open	Absent	distance_to_water_km	5.782375557915501
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1123.5985145640263	Hilly	Open	Absent	average_annual_rainfall_mm	928.2912795542308
sj19031	Giraffe	Lionshade Wilderness	Obs_2	1123.5985145640263	Hilly	Open	Absent	predator_density_per_sq_km	0.5714034407993933
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1524.6791882415446	Flat	Dense	Present	distance_to_water_km	1.711928152944908
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1524.6791882415446	Flat	Dense	Present	average_annual_rainfall_mm	1145.0852601514807
sj19031	Giraffe	Golden Tusk Safari	Obs_4	1524.6791882415446	Flat	Dense	Present	predator_density_per_sq_km	1.0575042735073543
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	793.3241860020127	Flat	Dense	Present	distance_to_water_km	5.82093243100138
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	793.3241860020127	Flat	Dense	Present	average_annual_rainfall_mm	903.6025473494831
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	793.3241860020127	Flat	Dense	Present	predator_density_per_sq_km	0.7977799644884752
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1569.7210452489314	Hilly	Open	Preesnt	distance_to_water_km	4.910348625839582
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1569.7210452489314	Hilly	Open	Preesnt	average_annual_rainfall_mm	376.45321934199296
sj19031	Giraffe	Lionshade Wilderness	Obs_4	1569.7210452489314	Hilly	Open	Preesnt	predator_density_per_sq_km	1.1079284662199214
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1107.1349783063301	Hilly	Dense	Absent	distance_to_water_km	0.5556850474018997
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1107.1349783063301	Hilly	Dense	Absent	average_annual_rainfall_mm	972.5697173349585
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1107.1349783063301	Hilly	Dense	Absent	predator_density_per_sq_km	5.020569570025611
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1173.306658846953	Flat	Open	Absent	distance_to_water_km	2.327551964385058
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1173.306658846953	Flat	Open	Absent	average_annual_rainfall_mm	1356.156043195467
sj19031	Giraffe	Lionshade Wilderness	Obs_5	1173.306658846953	Flat	Open	Absent	predator_density_per_sq_km	0.4551070696141604
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1111.1671843417726	Flat	Open	Present	distance_to_water_km	3.443455413047632
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1111.1671843417726	Flat	Open	Present	average_annual_rainfall_mm	1357.4803805530976
sj19031	Giraffe	Zebra Horizon Park	Obs_3	1111.1671843417726	Flat	Open	Present	predator_density_per_sq_km	0.8074866569386243
sj19031	Giraffe	Golden Tusk Safari	Obs_2	968.2304935856549	Hilly	Open	Absent	distance_to_water_km	3.185391282808468
sj19031	Giraffe	Golden Tusk Safari	Obs_2	968.2304935856549	Hilly	Open	Absent	average_annual_rainfall_mm	763.3110345666311
sj19031	Giraffe	Golden Tusk Safari	Obs_2	968.2304935856549	Hilly	Open	Absent	predator_density_per_sq_km	0.6964692647890317
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1034.2311845534032	Flat	Open	Present	distance_to_water_km	4.140453488308562
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1034.2311845534032	Flat	Open	Present	average_annual_rainfall_mm	535.6670369087287
sj19031	Giraffe	Savanna Whisper Reserve	Obs_2	1034.2311845534032	Flat	Open	Present	predator_density_per_sq_km	2.882554265365167
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1103.9436029758815	Hilly	Open	Present	distance_to_water_km	3.060745544724716
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1103.9436029758815	Hilly	Open	Present	average_annual_rainfall_mm	1737.4181475595822
sj19031	Giraffe	Zebra Horizon Park	Obs_5	1103.9436029758815	Hilly	Open	Present	predator_density_per_sq_km	0.5835416524356493
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1232.4581197137616	Flat	Dense	Present	distance_to_water_km	0.3057734526516976
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1232.4581197137616	Flat	Dense	Present	average_annual_rainfall_mm	951.2734172561742
sj19031	Giraffe	Savanna Whisper Reserve	Obs_1	1232.4581197137616	Flat	Dense	Present	predator_density_per_sq_km	0.9441588698697414
sj19031	Giraffe	Zebra Horizon Park	Obs_2	1196.1066657390274	Flat	Dense	Absent	distance_to_water_km	1.2988241227885575
sj19031	Giraffe	Zebra Horizon Park	Obs_2	1196.1066657390274	Flat	Dense	Absent	average_annual_rainfall_mm	970.7646249683148
sj19031	Giraffe	Zebra Horizon Park	Obs_2	1196.1066657390274	Flat	Dense	Absent	predator_density_per_sq_km	1.7349759125151794
sj19031	Giraffe	Golden Tusk Safari	Obs_2	950.3625266261433	Hilly	Dense	Absent	distance_to_water_km	2.3845744617337945
sj19031	Giraffe	Golden Tusk Safari	Obs_2	950.3625266261433	Hilly	Dense	Absent	average_annual_rainfall_mm	1126.172256609444
